Model,location,horizon,reference_date,target_end_date,wis
FluSight-baseline,40,-1,2023-12-02,2023-11-25,8.0
FluSight-baseline,31,1,2024-02-03,2024-02-10,4.292214833126593
MOBS-GLEAM_FLUH,06,3,2023-10-21,2023-11-11,90.92048826086956
MOBS-GLEAM_FLUH,27,3,2024-12-14,2025-01-04,851.9795652173914
FluSight-baseline,16,3,2024-11-30,2024-12-21,119.58478260869566
MOBS-GLEAM_FLUH,31,0,2024-04-13,2024-04-13,3.44029956521739
FluSight-baseline,22,1,2023-10-28,2023-11-04,7.117137569288738
FluSight-baseline,18,0,2024-04-27,2024-04-27,9.373141304347827
FluSight-baseline,31,2,2023-11-25,2023-12-09,3.7801834606389564
MOBS-GLEAM_FLUH,18,-1,2024-12-28,2024-12-21,24.264782608695654
FluSight-baseline,51,2,2023-12-09,2023-12-23,232.58566421559874
FluSight-baseline,48,2,2025-01-04,2025-01-18,259.0413043478261
MOBS-GLEAM_FLUH,28,2,2025-01-11,2025-01-25,28.48304347826087
MOBS-GLEAM_FLUH,42,3,2023-11-18,2023-12-09,86.52474086956522
MOBS-GLEAM_FLUH,51,-1,2024-01-13,2024-01-06,69.16217391304347
FluSight-baseline,40,-1,2024-11-30,2024-11-23,2.0
MOBS-GLEAM_FLUH,30,1,2024-12-21,2024-12-28,50.17391304347826
MOBS-GLEAM_FLUH,15,1,2024-03-09,2024-03-16,2.225721739130435
FluSight-baseline,28,3,2024-12-07,2024-12-28,142.14086956521737
FluSight-baseline,16,3,2024-01-13,2024-02-03,61.926139113608535
FluSight-baseline,72,2,2024-01-06,2024-01-20,8.403109356963132
MOBS-GLEAM_FLUH,36,2,2024-05-04,2024-05-18,39.50965086956521
FluSight-baseline,55,0,2024-01-27,2024-01-27,24.033243478260875
FluSight-baseline,10,-1,2025-02-01,2025-01-25,0.0
FluSight-baseline,41,0,2024-05-04,2024-05-04,11.34066086956522
FluSight-baseline,34,3,2023-11-18,2023-12-09,65.10249837135329
MOBS-GLEAM_FLUH,47,3,2024-03-23,2024-04-13,14.221795652173915
FluSight-baseline,53,0,2023-11-18,2023-11-18,9.251169565217387
FluSight-baseline,33,2,2023-12-30,2024-01-13,7.748050056587528
FluSight-baseline,40,-1,2024-01-13,2024-01-06,11.0
FluSight-baseline,05,-1,2024-02-24,2024-02-17,21.0
FluSight-baseline,49,3,2023-11-11,2023-12-02,4.212900844617142
FluSight-baseline,38,2,2023-11-04,2023-11-18,3.1097762020663695
FluSight-baseline,35,1,2023-10-21,2023-10-28,4.350466651927386
MOBS-GLEAM_FLUH,04,1,2024-11-30,2024-12-07,130.68406478260871
MOBS-GLEAM_FLUH,37,-1,2024-12-07,2024-11-30,3.229362173913043
MOBS-GLEAM_FLUH,50,2,2024-01-06,2024-01-20,4.579565217391305
FluSight-baseline,38,1,2023-10-28,2023-11-04,0.9530436290232462
MOBS-GLEAM_FLUH,32,2,2023-12-09,2023-12-23,10.160521304347828
FluSight-baseline,27,1,2024-04-13,2024-04-20,39.832647380386845
MOBS-GLEAM_FLUH,11,-1,2025-01-04,2024-12-28,10.760434782608698
FluSight-baseline,US,0,2024-03-16,2024-03-16,1232.8002146077984
MOBS-GLEAM_FLUH,17,0,2025-01-18,2025-01-18,98.24304347826087
MOBS-GLEAM_FLUH,39,0,2025-01-11,2025-01-11,574.6060869565217
MOBS-GLEAM_FLUH,05,-1,2025-02-08,2025-02-01,55.669130434782616
MOBS-GLEAM_FLUH,34,3,2024-03-30,2024-04-20,30.60858130434783
FluSight-baseline,28,0,2024-03-30,2024-03-30,2.886552173913043
MOBS-GLEAM_FLUH,08,1,2024-04-27,2024-05-04,5.221304347826087
FluSight-baseline,39,1,2024-12-07,2024-12-14,55.28478260869565
FluSight-baseline,49,1,2024-04-13,2024-04-20,1.7668120854469418
MOBS-GLEAM_FLUH,28,0,2023-12-16,2023-12-16,7.854825652173914
MOBS-GLEAM_FLUH,49,0,2024-03-09,2024-03-09,2.358591304347826
FluSight-baseline,32,3,2023-11-18,2023-12-09,29.816167456044123
MOBS-GLEAM_FLUH,13,0,2024-12-07,2024-12-07,22.94532086956522
FluSight-baseline,51,0,2023-10-21,2023-10-21,12.611578480197844
FluSight-baseline,36,1,2024-03-09,2024-03-16,240.55499371350237
MOBS-GLEAM_FLUH,15,3,2024-01-20,2024-02-10,2.189130434782609
MOBS-GLEAM_FLUH,56,0,2023-11-04,2023-11-04,1.016427391304348
MOBS-GLEAM_FLUH,16,2,2025-01-04,2025-01-18,62.48391304347825
FluSight-baseline,56,2,2024-04-20,2024-05-04,1.7409401822713877
MOBS-GLEAM_FLUH,55,-1,2023-12-30,2023-12-23,18.258695652173916
MOBS-GLEAM_FLUH,12,0,2025-02-15,2025-02-15,176.8204347826087
FluSight-baseline,US,-1,2024-03-09,2024-03-02,438.0
MOBS-GLEAM_FLUH,02,-1,2024-12-14,2024-12-07,2.1256521739130436
FluSight-baseline,27,-1,2023-10-28,2023-10-21,1.8030978260869568
MOBS-GLEAM_FLUH,20,3,2024-03-09,2024-03-30,15.08142608695652
MOBS-GLEAM_FLUH,27,2,2024-02-10,2024-02-24,33.133179130434776
FluSight-baseline,05,2,2024-11-30,2024-12-14,15.968695652173915
FluSight-baseline,55,-1,2024-03-02,2024-02-24,54.0
FluSight-baseline,22,0,2023-11-04,2023-11-04,3.152813043478261
MOBS-GLEAM_FLUH,12,1,2024-01-20,2024-01-27,98.54608695652173
FluSight-baseline,11,2,2024-12-21,2025-01-04,79.73608695652175
MOBS-GLEAM_FLUH,51,-1,2023-11-18,2023-11-11,8.138046956521737
FluSight-baseline,45,1,2024-11-30,2024-12-07,14.94217391304348
FluSight-baseline,04,0,2024-02-24,2024-02-24,17.882321739130436
MOBS-GLEAM_FLUH,18,2,2023-11-25,2023-12-09,18.325128260869565
FluSight-baseline,26,1,2024-03-09,2024-03-16,224.1969753221445
MOBS-GLEAM_FLUH,50,0,2023-12-09,2023-12-09,2.6073000000000004
FluSight-baseline,42,0,2025-02-01,2025-02-01,606.7478260869566
FluSight-baseline,08,2,2024-01-06,2024-01-20,106.23188317348391
MOBS-GLEAM_FLUH,21,-1,2023-10-28,2023-10-21,1.364542608695652
FluSight-baseline,31,1,2024-04-27,2024-05-04,13.494102381241204
MOBS-GLEAM_FLUH,32,3,2024-03-30,2024-04-20,2.7827608695652173
FluSight-baseline,35,3,2024-02-24,2024-03-16,16.272498360505345
MOBS-GLEAM_FLUH,49,2,2024-02-10,2024-02-24,5.697826086956522
MOBS-GLEAM_FLUH,56,0,2024-02-03,2024-02-03,6.422173913043479
MOBS-GLEAM_FLUH,32,0,2023-10-21,2023-10-21,4.110586521739131
MOBS-GLEAM_FLUH,33,-1,2023-11-11,2023-11-04,0.24464782608695648
MOBS-GLEAM_FLUH,30,2,2024-02-24,2024-03-09,8.841304347826087
FluSight-baseline,38,2,2024-02-17,2024-03-02,4.538367905679058
MOBS-GLEAM_FLUH,45,2,2024-04-27,2024-05-11,5.198346521739131
MOBS-GLEAM_FLUH,49,1,2024-12-14,2024-12-21,58.49434782608696
MOBS-GLEAM_FLUH,33,0,2024-02-10,2024-02-10,8.16908043478261
MOBS-GLEAM_FLUH,33,0,2024-03-02,2024-03-02,7.7043478260869565
FluSight-baseline,23,1,2024-01-27,2024-02-03,16.447644598902514
MOBS-GLEAM_FLUH,51,3,2025-01-11,2025-02-01,93.09826086956522
MOBS-GLEAM_FLUH,18,0,2024-04-20,2024-04-20,4.842608695652174
MOBS-GLEAM_FLUH,29,0,2024-02-24,2024-02-24,183.07739130434777
MOBS-GLEAM_FLUH,47,3,2024-04-13,2024-05-04,31.042557826086956
FluSight-baseline,27,1,2024-03-23,2024-03-30,25.890459133004377
MOBS-GLEAM_FLUH,56,2,2024-03-23,2024-04-06,1.0393208695652174
MOBS-GLEAM_FLUH,54,2,2024-12-21,2025-01-04,64.79652173913044
FluSight-baseline,24,0,2023-10-14,2023-10-14,2.7107720571770955
MOBS-GLEAM_FLUH,53,1,2023-10-14,2023-10-21,37.9032647826087
FluSight-baseline,26,2,2024-04-06,2024-04-20,212.4976795016428
FluSight-baseline,25,0,2024-05-04,2024-05-04,9.38651304347826
FluSight-baseline,29,2,2024-12-21,2025-01-04,655.7056521739131
FluSight-baseline,09,0,2023-12-16,2023-12-16,33.986782608695655
MOBS-GLEAM_FLUH,18,2,2023-10-28,2023-11-11,16.016598260869568
MOBS-GLEAM_FLUH,02,1,2023-12-23,2023-12-30,0.6204347826086957
FluSight-baseline,05,-1,2023-10-14,2023-10-07,4.083152173913043
FluSight-baseline,72,-1,2023-10-21,2023-10-14,3.8646739130434784
FluSight-baseline,10,2,2023-11-18,2023-12-02,1.1709092515490382
FluSight-baseline,22,2,2024-03-23,2024-04-06,7.431577536992761
FluSight-baseline,48,2,2024-02-24,2024-03-09,146.12069218355228
MOBS-GLEAM_FLUH,22,3,2024-03-09,2024-03-30,4.817113043478261
MOBS-GLEAM_FLUH,46,1,2024-02-24,2024-03-02,28.714347826086954
FluSight-baseline,26,2,2024-12-14,2024-12-28,231.7004347826087
MOBS-GLEAM_FLUH,16,1,2023-12-02,2023-12-09,31.634670434782617
MOBS-GLEAM_FLUH,34,3,2023-12-02,2023-12-23,309.7256660869565
FluSight-baseline,49,1,2024-03-23,2024-03-30,3.4510281214986067
MOBS-GLEAM_FLUH,46,3,2023-10-14,2023-11-04,13.498757391304348
FluSight-baseline,08,-1,2024-11-30,2024-11-23,3.0
MOBS-GLEAM_FLUH,21,1,2024-03-23,2024-03-30,28.719311739130436
MOBS-GLEAM_FLUH,12,2,2024-04-06,2024-04-20,36.65115478260869
MOBS-GLEAM_FLUH,56,0,2024-02-17,2024-02-17,20.385248695652173
FluSight-baseline,31,0,2025-01-18,2025-01-18,27.97304347826087
MOBS-GLEAM_FLUH,39,3,2023-11-25,2023-12-16,107.41506304347827
FluSight-baseline,35,3,2025-01-04,2025-01-25,14.907391304347831
MOBS-GLEAM_FLUH,45,1,2025-01-18,2025-01-25,273.6291304347826
FluSight-baseline,32,3,2024-01-13,2024-02-03,56.912389149891496
MOBS-GLEAM_FLUH,48,3,2023-10-21,2023-11-11,81.66801260869565
FluSight-baseline,30,0,2023-12-23,2023-12-23,30.67193043478263
FluSight-baseline,08,-1,2024-01-13,2024-01-06,6.0
FluSight-baseline,24,-1,2025-02-01,2025-01-25,43.0
FluSight-baseline,05,1,2025-02-08,2025-02-15,26.180000000000003
FluSight-baseline,36,-1,2024-02-17,2024-02-10,5.0
MOBS-GLEAM_FLUH,51,1,2023-12-16,2023-12-23,87.81564
FluSight-baseline,24,-1,2025-01-04,2024-12-28,52.0
MOBS-GLEAM_FLUH,38,0,2024-04-27,2024-04-27,0.9065217391304349
FluSight-baseline,21,1,2023-11-25,2023-12-02,24.305083132200885
MOBS-GLEAM_FLUH,23,0,2025-02-15,2025-02-15,55.936521739130434
MOBS-GLEAM_FLUH,34,2,2025-01-04,2025-01-18,76.94826086956522
FluSight-baseline,12,2,2023-11-11,2023-11-25,161.12097087386093
FluSight-baseline,45,0,2025-02-08,2025-02-08,10.730434782608697
FluSight-baseline,23,1,2023-12-30,2024-01-06,28.560618567468282
FluSight-baseline,24,2,2024-11-30,2024-12-14,27.967391304347824
FluSight-baseline,47,-1,2025-01-18,2025-01-11,10.0
MOBS-GLEAM_FLUH,11,0,2023-10-14,2023-10-14,0.3628969565217392
FluSight-baseline,72,2,2024-12-07,2024-12-21,33.02565217391304
FluSight-baseline,27,1,2024-11-23,2024-11-30,6.0221739130434795
MOBS-GLEAM_FLUH,55,-1,2024-01-27,2024-01-20,16.597186521739133
FluSight-baseline,02,1,2024-12-14,2024-12-21,2.344347826086957
FluSight-baseline,50,1,2024-11-30,2024-12-07,0.5030434782608696
FluSight-baseline,37,-1,2024-03-30,2024-03-23,0.0
FluSight-baseline,40,1,2023-12-16,2023-12-23,57.33566562728674
FluSight-baseline,24,2,2024-01-13,2024-01-27,115.45109461568529
MOBS-GLEAM_FLUH,37,-1,2023-12-16,2023-12-09,23.766492173913043
MOBS-GLEAM_FLUH,18,1,2024-01-06,2024-01-13,82.88304347826087
MOBS-GLEAM_FLUH,18,3,2024-02-17,2024-03-09,290.85652173913047
FluSight-baseline,05,0,2024-01-13,2024-01-13,7.957608695652173
FluSight-baseline,49,1,2024-11-23,2024-11-30,5.567826086956522
FluSight-baseline,36,0,2024-11-23,2024-11-23,27.509565217391305
MOBS-GLEAM_FLUH,30,2,2023-10-14,2023-10-28,7.272768260869566
MOBS-GLEAM_FLUH,50,2,2024-12-07,2024-12-21,3.692365652173913
FluSight-baseline,21,1,2023-10-28,2023-11-04,7.472035892076302
MOBS-GLEAM_FLUH,US,2,2024-12-14,2024-12-28,15574.942608695654
MOBS-GLEAM_FLUH,09,3,2025-01-18,2025-02-08,252.814347826087
FluSight-baseline,50,1,2024-01-13,2024-01-20,7.325103279032789
FluSight-baseline,31,2,2024-12-28,2025-01-11,77.67391304347827
FluSight-baseline,32,3,2023-10-21,2023-11-11,8.661450516918212
FluSight-baseline,33,1,2023-11-11,2023-11-18,1.0404143399912253
MOBS-GLEAM_FLUH,32,2,2025-01-04,2025-01-18,9.65913043478261
FluSight-baseline,04,-1,2023-12-23,2023-12-16,22.0
FluSight-baseline,33,3,2024-03-02,2024-03-23,4.875062744062223
MOBS-GLEAM_FLUH,29,0,2023-10-14,2023-10-14,3.4003895652173908
MOBS-GLEAM_FLUH,54,3,2024-02-24,2024-03-16,55.47
FluSight-baseline,17,2,2024-01-06,2024-01-20,138.60232570934403
MOBS-GLEAM_FLUH,US,3,2024-01-20,2024-02-10,2502.5408695652177
FluSight-baseline,47,3,2023-11-25,2023-12-16,70.26165901482928
MOBS-GLEAM_FLUH,31,3,2023-10-28,2023-11-18,22.228481739130434
MOBS-GLEAM_FLUH,22,0,2024-02-17,2024-02-17,17.47086956521739
MOBS-GLEAM_FLUH,01,1,2024-01-06,2024-01-13,90.96869565217392
FluSight-baseline,53,2,2024-02-24,2024-03-09,10.94102847432822
MOBS-GLEAM_FLUH,21,1,2024-04-13,2024-04-20,3.947391304347826
FluSight-baseline,28,-1,2023-12-02,2023-11-25,6.0
MOBS-GLEAM_FLUH,10,1,2024-02-24,2024-03-02,10.902608695652177
FluSight-baseline,35,1,2025-02-01,2025-02-08,43.58086956521739
MOBS-GLEAM_FLUH,10,3,2023-10-14,2023-11-04,7.495709565217393
MOBS-GLEAM_FLUH,20,0,2024-04-27,2024-04-27,1.7852886956521743
MOBS-GLEAM_FLUH,33,-1,2024-03-09,2024-03-02,4.198869565217392
FluSight-baseline,72,0,2025-01-04,2025-01-04,971.2282608695654
FluSight-baseline,51,1,2023-12-02,2023-12-09,25.835433947187287
MOBS-GLEAM_FLUH,11,2,2024-01-13,2024-01-27,10.840434782608696
MOBS-GLEAM_FLUH,41,1,2023-12-23,2023-12-30,34.843043478260874
MOBS-GLEAM_FLUH,18,1,2024-02-03,2024-02-10,144.0723039130435
MOBS-GLEAM_FLUH,42,1,2023-10-21,2023-10-28,17.016718695652177
FluSight-baseline,10,3,2024-12-21,2025-01-11,43.18652173913044
MOBS-GLEAM_FLUH,24,1,2023-12-09,2023-12-16,15.746650434782609
MOBS-GLEAM_FLUH,22,-1,2023-11-04,2023-10-28,1.3367300000000002
FluSight-baseline,22,0,2024-04-20,2024-04-20,4.010815217391304
MOBS-GLEAM_FLUH,29,-1,2025-02-01,2025-01-25,73.32173913043479
MOBS-GLEAM_FLUH,28,2,2023-12-09,2023-12-23,22.613006086956524
FluSight-baseline,48,0,2023-12-23,2023-12-23,454.04916086956547
MOBS-GLEAM_FLUH,15,1,2024-03-16,2024-03-23,2.2380017391304348
MOBS-GLEAM_FLUH,02,1,2024-05-04,2024-05-11,1.8626086956521741
FluSight-baseline,23,2,2023-11-11,2023-11-25,9.616317656502652
MOBS-GLEAM_FLUH,29,2,2024-11-30,2024-12-14,19.378444347826086
MOBS-GLEAM_FLUH,09,2,2024-01-06,2024-01-20,70.74434782608695
MOBS-GLEAM_FLUH,45,-1,2023-12-09,2023-12-02,2.975744347826089
FluSight-baseline,50,0,2025-02-08,2025-02-08,46.264347826086954
MOBS-GLEAM_FLUH,44,2,2025-01-18,2025-02-01,96.57478260869566
FluSight-baseline,48,0,2025-02-01,2025-02-01,1921.1400000000003
FluSight-baseline,54,1,2023-12-23,2023-12-30,97.6088322046699
FluSight-baseline,21,2,2024-02-17,2024-03-02,11.889045270257053
MOBS-GLEAM_FLUH,38,-1,2024-01-06,2023-12-30,10.03695652173913
MOBS-GLEAM_FLUH,15,-1,2024-04-13,2024-04-06,0.3020969565217393
MOBS-GLEAM_FLUH,37,3,2025-01-18,2025-02-08,1574.8352173913047
FluSight-baseline,02,0,2024-02-10,2024-02-10,2.349695652173913
MOBS-GLEAM_FLUH,38,1,2024-12-28,2025-01-04,42.07739130434783
FluSight-baseline,24,2,2023-11-18,2023-12-02,23.77537523190449
FluSight-baseline,55,0,2025-02-15,2025-02-15,8.081739130434785
FluSight-baseline,17,-1,2024-01-13,2024-01-06,12.0
FluSight-baseline,28,3,2023-11-18,2023-12-09,18.97058767287673
MOBS-GLEAM_FLUH,22,-1,2024-02-03,2024-01-27,14.083205652173913
FluSight-baseline,20,1,2024-01-06,2024-01-13,3.1146412419341583
FluSight-baseline,05,0,2023-11-18,2023-11-18,3.286630434782609
FluSight-baseline,11,3,2023-10-14,2023-11-04,0.9830796974926279
FluSight-baseline,15,0,2023-11-25,2023-11-25,1.6898608695652175
MOBS-GLEAM_FLUH,29,2,2024-01-13,2024-01-27,61.02434782608697
FluSight-baseline,30,0,2024-05-04,2024-05-04,1.8005630434782618
MOBS-GLEAM_FLUH,04,2,2023-12-02,2023-12-16,86.34952956521738
FluSight-baseline,40,-1,2025-02-01,2025-01-25,85.0
MOBS-GLEAM_FLUH,41,0,2024-03-02,2024-03-02,7.8375
FluSight-baseline,21,0,2023-11-04,2023-11-04,2.9311543478260846
FluSight-baseline,29,-1,2024-05-04,2024-04-27,2.0
MOBS-GLEAM_FLUH,09,-1,2023-12-16,2023-12-09,3.022999130434782
FluSight-baseline,13,0,2023-12-02,2023-12-02,69.96377488687932
MOBS-GLEAM_FLUH,16,2,2023-10-14,2023-10-28,4.968287826086957
MOBS-GLEAM_FLUH,11,2,2023-10-21,2023-11-04,2.8773321739130435
FluSight-baseline,41,1,2024-12-14,2024-12-21,256.03826086956525
MOBS-GLEAM_FLUH,39,0,2023-12-09,2023-12-09,12.146481739130435
FluSight-baseline,16,-1,2025-02-15,2025-02-08,67.0
MOBS-GLEAM_FLUH,09,-1,2024-11-30,2024-11-23,0.17618043478260867
FluSight-baseline,25,3,2024-04-06,2024-04-27,84.84809271801414
MOBS-GLEAM_FLUH,49,0,2024-03-16,2024-03-16,0.7365239130434782
FluSight-baseline,12,2,2024-03-09,2024-03-23,57.382399174143906
FluSight-baseline,53,1,2024-12-21,2024-12-28,302.1965217391304
MOBS-GLEAM_FLUH,31,-1,2025-01-18,2025-01-11,12.87217391304348
FluSight-baseline,25,3,2024-12-14,2025-01-04,338.8239130434783
MOBS-GLEAM_FLUH,27,-1,2024-12-28,2024-12-21,14.835217391304349
MOBS-GLEAM_FLUH,33,3,2024-01-27,2024-02-17,11.046086956521739
FluSight-baseline,08,1,2023-12-16,2023-12-23,67.99919101380145
MOBS-GLEAM_FLUH,24,0,2023-12-02,2023-12-02,27.306630000000006
FluSight-baseline,56,3,2024-04-27,2024-05-18,1.7432103021030216
MOBS-GLEAM_FLUH,04,1,2025-01-04,2025-01-11,189.73695652173913
FluSight-baseline,11,1,2025-02-01,2025-02-08,51.60521739130435
MOBS-GLEAM_FLUH,47,0,2024-01-06,2024-01-06,101.48217391304348
FluSight-baseline,21,0,2024-02-03,2024-02-03,17.5394
MOBS-GLEAM_FLUH,30,-1,2023-12-23,2023-12-16,3.736521739130435
FluSight-baseline,36,3,2024-03-23,2024-04-13,51.60613778505177
MOBS-GLEAM_FLUH,44,1,2024-01-06,2024-01-13,24.502608695652178
MOBS-GLEAM_FLUH,23,0,2024-04-06,2024-04-06,3.738695652173913
MOBS-GLEAM_FLUH,37,2,2024-01-06,2024-01-20,485.78608695652173
FluSight-baseline,22,1,2024-01-06,2024-01-13,95.99395982372869
FluSight-baseline,35,-1,2024-04-06,2024-03-30,1.0
FluSight-baseline,17,-1,2023-10-21,2023-10-14,3.679919565217393
FluSight-baseline,26,1,2024-03-16,2024-03-23,201.7377342709079
MOBS-GLEAM_FLUH,23,0,2024-12-14,2024-12-14,1.7104347826086959
MOBS-GLEAM_FLUH,31,2,2024-02-03,2024-02-17,9.891023913043478
FluSight-baseline,55,2,2024-04-06,2024-04-20,37.161078638699436
MOBS-GLEAM_FLUH,40,0,2025-02-08,2025-02-08,94.63217391304347
MOBS-GLEAM_FLUH,20,1,2024-12-28,2025-01-04,148.58652173913043
FluSight-baseline,26,-1,2024-04-13,2024-04-06,46.0
FluSight-baseline,34,3,2023-12-23,2024-01-13,195.66386756684963
MOBS-GLEAM_FLUH,18,1,2024-04-27,2024-05-04,2.008400869565217
MOBS-GLEAM_FLUH,41,-1,2024-04-06,2024-03-30,4.299250000000001
MOBS-GLEAM_FLUH,42,3,2025-01-04,2025-01-25,892.2717391304348
MOBS-GLEAM_FLUH,48,3,2025-01-04,2025-01-25,550.185652173913
FluSight-baseline,17,-1,2023-11-18,2023-11-11,3.0
FluSight-baseline,53,0,2025-02-01,2025-02-01,73.85913043478261
MOBS-GLEAM_FLUH,US,2,2024-04-06,2024-04-20,207.8480913043479
FluSight-baseline,19,1,2023-12-23,2023-12-30,38.387796168026895
MOBS-GLEAM_FLUH,41,1,2024-05-04,2024-05-11,2.988935652173913
MOBS-GLEAM_FLUH,53,1,2023-11-18,2023-11-25,6.9971434782608695
FluSight-baseline,01,0,2024-11-30,2024-11-30,8.95434782608696
FluSight-baseline,17,3,2025-01-11,2025-02-01,484.03000000000003
MOBS-GLEAM_FLUH,38,3,2023-11-04,2023-11-25,1.4973386956521741
MOBS-GLEAM_FLUH,37,0,2023-12-09,2023-12-09,9.924330434782602
FluSight-baseline,23,-1,2024-04-13,2024-04-06,0.0
MOBS-GLEAM_FLUH,05,1,2023-10-14,2023-10-21,4.505530869565218
MOBS-GLEAM_FLUH,35,2,2023-10-21,2023-11-04,2.909061739130435
FluSight-baseline,41,0,2024-02-10,2024-02-10,2.67191304347826
MOBS-GLEAM_FLUH,22,-1,2024-04-27,2024-04-20,0.6867491304347823
MOBS-GLEAM_FLUH,19,-1,2024-05-04,2024-04-27,2.4034782608695653
MOBS-GLEAM_FLUH,25,-1,2023-11-11,2023-11-04,1.1083778260869568
MOBS-GLEAM_FLUH,45,0,2023-10-14,2023-10-14,6.91429
FluSight-baseline,54,1,2024-05-04,2024-05-11,12.944789761115002
FluSight-baseline,06,3,2024-04-06,2024-04-27,47.925222514833855
FluSight-baseline,05,1,2024-12-21,2024-12-28,58.11913043478261
FluSight-baseline,34,-1,2025-02-15,2025-02-08,0.0
MOBS-GLEAM_FLUH,25,0,2024-03-02,2024-03-02,242.36467391304348
FluSight-baseline,46,-1,2024-02-10,2024-02-03,0.0
FluSight-baseline,25,2,2024-02-10,2024-02-24,15.841801713104086
FluSight-baseline,46,-1,2024-03-02,2024-02-24,3.0
MOBS-GLEAM_FLUH,US,1,2024-03-16,2024-03-23,298.56055521739125
MOBS-GLEAM_FLUH,24,0,2024-03-30,2024-03-30,9.504387826086958
FluSight-baseline,02,-1,2024-03-09,2024-03-02,0.0
MOBS-GLEAM_FLUH,28,1,2024-03-30,2024-04-06,9.799540434782609
MOBS-GLEAM_FLUH,05,-1,2024-03-30,2024-03-23,5.583259130434782
FluSight-baseline,09,1,2024-11-30,2024-12-07,5.265217391304348
MOBS-GLEAM_FLUH,39,2,2024-12-07,2024-12-21,235.5901169565217
MOBS-GLEAM_FLUH,36,-1,2023-11-25,2023-11-18,5.448310434782609
FluSight-baseline,27,-1,2024-01-06,2023-12-30,0.0
MOBS-GLEAM_FLUH,16,-1,2023-12-23,2023-12-16,6.763478260869567
FluSight-baseline,29,0,2024-01-27,2024-01-27,18.69782608695652
FluSight-baseline,15,-1,2025-01-18,2025-01-11,40.0
FluSight-baseline,40,0,2023-10-14,2023-10-14,8.550333578248827
MOBS-GLEAM_FLUH,36,2,2024-03-09,2024-03-23,38.02194782608695
FluSight-baseline,25,2,2024-01-20,2024-02-03,57.89938016836692
FluSight-baseline,44,-1,2023-10-14,2023-10-07,0.453082608695652
MOBS-GLEAM_FLUH,US,-1,2024-02-17,2024-02-10,946.800745652174
FluSight-baseline,41,0,2024-03-09,2024-03-09,2.232365217391303
MOBS-GLEAM_FLUH,09,2,2024-12-07,2024-12-21,6.766862608695653
FluSight-baseline,09,1,2024-01-13,2024-01-20,24.975756163083382
MOBS-GLEAM_FLUH,47,1,2025-01-18,2025-01-25,69.05086956521738
FluSight-baseline,21,0,2024-04-27,2024-04-27,13.545560869565216
FluSight-baseline,49,-1,2024-01-06,2023-12-30,4.0
MOBS-GLEAM_FLUH,42,1,2023-12-23,2023-12-30,110.49217391304346
MOBS-GLEAM_FLUH,05,3,2024-11-30,2024-12-21,20.474082173913043
MOBS-GLEAM_FLUH,51,-1,2025-02-01,2025-01-25,46.77217391304349
MOBS-GLEAM_FLUH,21,-1,2024-01-06,2023-12-30,25.651739130434787
MOBS-GLEAM_FLUH,45,-1,2025-01-04,2024-12-28,17.976086956521744
MOBS-GLEAM_FLUH,38,-1,2024-12-07,2024-11-30,0.04455391304347826
FluSight-baseline,04,-1,2023-11-11,2023-11-04,0.0
FluSight-baseline,40,2,2023-12-02,2023-12-16,24.605011227199235
MOBS-GLEAM_FLUH,37,-1,2023-10-21,2023-10-14,1.6234704347826088
MOBS-GLEAM_FLUH,04,3,2023-10-14,2023-11-04,33.19331695652175
MOBS-GLEAM_FLUH,42,1,2025-02-01,2025-02-08,1593.4491304347828
MOBS-GLEAM_FLUH,30,-1,2024-05-04,2024-04-27,0.6130434782608696
MOBS-GLEAM_FLUH,08,3,2024-01-06,2024-01-27,23.94782608695652
FluSight-baseline,US,-1,2024-04-20,2024-04-13,36.0
MOBS-GLEAM_FLUH,36,-1,2023-10-28,2023-10-21,4.416920869565217
MOBS-GLEAM_FLUH,20,3,2024-04-20,2024-05-11,2.273913043478261
MOBS-GLEAM_FLUH,05,3,2024-01-13,2024-02-03,25.049565217391315
FluSight-baseline,06,0,2024-03-09,2024-03-09,38.819563043478276
FluSight-baseline,04,3,2024-12-21,2025-01-11,359.77
FluSight-baseline,13,1,2023-10-14,2023-10-21,5.996697312407912
FluSight-baseline,23,-1,2024-03-23,2024-03-16,0.0
FluSight-baseline,41,1,2024-04-06,2024-04-13,18.918471723391146
FluSight-baseline,34,0,2024-04-06,2024-04-06,16.89044782608696
MOBS-GLEAM_FLUH,18,2,2024-12-28,2025-01-11,47.536956521739135
FluSight-baseline,72,0,2023-10-14,2023-10-14,4.502364449796673
FluSight-baseline,31,1,2025-01-11,2025-01-18,34.953043478260874
FluSight-baseline,40,2,2024-11-30,2024-12-14,22.2204347826087
FluSight-baseline,16,-1,2024-12-14,2024-12-07,9.0
MOBS-GLEAM_FLUH,27,2,2024-03-23,2024-04-06,8.82279260869565
MOBS-GLEAM_FLUH,11,3,2023-12-02,2023-12-23,16.25066043478261
FluSight-baseline,44,0,2024-11-30,2024-11-30,2.345652173913044
MOBS-GLEAM_FLUH,54,0,2023-12-30,2023-12-30,23.74
MOBS-GLEAM_FLUH,13,0,2023-10-21,2023-10-21,3.50026347826087
FluSight-baseline,10,2,2025-02-01,2025-02-15,59.22434782608696
FluSight-baseline,48,-1,2024-05-04,2024-04-27,2.0
FluSight-baseline,37,1,2024-11-30,2024-12-07,19.649565217391306
